LIMIT_BAL,SEX,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,preds
50000,2,0,0,0,0,0,0,48338,48283,40989,26695,18884,20131,3008,2024,3000,1000,5000,1500,0
20000,2,0,0,0,0,0,0,15090,15199,17111,18422,18234,18217,1500,3000,2000,779,796,788,0
50000,1,0,0,0,0,0,0,17831,18139,18777,19662,19348,19355,1295,1323,1598,674,690,855,0
120000,1,2,2,2,2,2,2,58908,53306,50104,43957,43401,37371,1000,3000,0,5000,0,31000,1
50000,1,0,0,0,0,0,0,52260,40893,81308,41463,40045,40845,1679,1640,1449,1454,1466,1526,0
90000,2,-1,-1,-1,-1,-1,-1,2780,1950,7956,499,0,5990,1950,7956,499,0,5990,0,0
100000,1,2,-1,0,0,0,0,10514,8408,5250,9360,4098,800,13008,1119,7110,110,102,0,0
100000,2,0,0,0,0,-1,0,101614,99413,102252,89009,79853,80970,10000,17023,8942,86950,33000,7013,0
50000,1,0,0,2,2,2,2,5620,46907,45880,48697,49504,50577,42100,0,3900,1900,2000,0,0
70000,1,0,0,0,0,2,2,24345,25349,26694,28935,28174,30061,1414,1759,3000,0,2500,0,0
60000,2,1,2,2,2,0,0,49099,49817,50406,47771,48803,52190,1800,1710,0,1800,4200,0,0
310000,1,0,0,0,0,0,0,22936,255040,241092,242850,237818,237762,240101,9012,8549,8324,8524,9052,0
100000,1,0,0,2,0,0,-1,11119,12376,4419,2946,1473,3230,3000,0,0,0,3230,0,0
100000,2,0,0,0,0,0,0,26702,26616,26704,27640,30035,33697,2008,2000,2000,3000,5000,3000,0
80000,2,-1,-1,-2,-2,-2,-2,7506,0,0,0,0,0,0,0,0,0,0,3106,0
200000,1,-1,-1,-2,-2,-1,-1,3253,3969,-8,2315,4255,2010,4005,326,2323,4264,2028,1857,0
20000,1,0,0,0,0,-2,-2,8799,9671,11500,0,0,0,1171,2000,0,0,0,0,0
110000,1,-1,-1,-1,0,0,0,390,5050,63032,33228,31073,25035,5050,63032,1100,1100,1000,1000,0
360000,1,-1,-1,-1,-2,-2,-2,176,252,0,0,0,0,252,0,0,0,0,0,0
20000,2,1,2,0,0,0,-2,20224,19210,19327,20000,0,0,0,1500,1000,0,0,0,0
170000,1,-1,-1,-1,-1,-1,-1,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2599,0
50000,1,-1,2,0,0,0,0,15609,14686,15831,16884,18070,19218,0,2100,2000,2000,2000,2000,0
180000,2,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0
10000,2,2,2,2,2,0,0,7587,7920,10153,8999,9999,0,1000,2374,0,1000,0,0,1
240000,1,0,0,0,0,0,0,245311,237034,242807,226872,233115,239229,8491,9600,8896,10690,223765,9395,0
180000,1,-1,-1,-1,-1,0,-1,375,375,375,750,375,399,375,375,750,0,399,399,0
500000,1,2,0,0,0,0,0,613860,512526,334227,145482,125936,91382,37300,11000,4500,4000,4000,100000,1
240000,2,0,0,0,0,0,0,236823,241067,240998,244836,233036,237938,10279,10500,10581,8000,8500,9400,0
480000,2,0,0,0,0,0,0,384150,392013,361178,305024,289379,295768,15000,16000,12008,11000,11000,11000,0
110000,2,0,0,0,2,2,2,30852,31957,37051,36303,42800,38381,1906,6000,0,8000,0,5000,0
30000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,2,0,0,0,0,0,0,89420,86716,82868,80715,76377,44627,3578,2400,2000,2000,1464,1188,0
80000,2,1,-1,-1,-1,-1,-1,-2,759,596,-4,1426,1300,761,597,0,1430,1309,1844,0
80000,2,0,0,0,0,2,2,9782,11620,14415,16177,16582,16178,2001,3000,2000,800,0,600,0
470000,2,0,0,0,0,0,0,64875,57920,59307,61500,59563,57368,2505,3000,3016,2200,3000,1600,0
20000,1,0,0,-1,0,0,0,19831,1391,19037,19939,15110,0,1300,20398,1300,694,0,0,0
160000,2,0,0,-2,-1,-1,-1,13234,0,6000,15866,4168,2067,0,6000,15866,4168,2067,11826,0
300000,2,0,0,0,0,-1,-1,10291,19617,19326,10662,10162,10250,19326,10000,1940,10200,10500,10000,0
260000,1,0,0,0,0,-1,0,200716,203751,205530,-170000,171696,174151,8812,9158,0,497000,10000,7000,0
230000,2,0,0,0,0,0,0,95544,95311,94489,93143,87654,90172,4200,4500,4114,3500,4000,3000,0
500000,2,1,2,0,0,0,0,5186,3985,3935,4861,4523,4637,0,1101,1027,117,141,72,0
440000,1,-2,-2,-2,-2,-2,-2,390512,200426,170209,136020,101744,78482,10063,7784,4632,3458,2671,2027,0
50000,1,0,0,0,0,0,0,49032,48764,49521,48830,49728,50146,2599,2556,1665,1600,1800,2000,0
20000,1,0,0,0,0,0,0,17697,18445,19382,18440,18826,17311,1634,1571,629,652,618,640,0
140000,2,0,0,0,0,0,0,67371,69027,56175,57666,59604,62480,3100,3888,2800,2800,3800,3000,0
250000,1,0,0,0,0,0,0,168899,174479,157088,136787,139385,122947,10000,8300,5200,5500,5000,5000,0
50000,2,2,2,2,0,0,2,3914,7419,7156,8492,9515,9287,3591,0,1500,1100,0,300,1
30000,2,0,0,0,0,0,0,29187,29254,30206,58287,29522,30103,1505,1457,1016,1207,1600,1000,0
200000,1,1,-2,-1,-1,0,0,0,0,250,4188,1399,1196,0,250,4188,0,0,0,0
20000,1,1,2,2,0,0,0,19438,20528,19464,18604,18172,14444,1700,0,700,620,800,300,0
40000,1,1,2,2,2,2,2,39826,40690,32183,38897,40234,40536,1900,390,8000,2500,1500,0,0
30000,2,-1,0,-1,-1,-1,-1,2293,3158,5547,3312,3145,3022,1009,5572,3321,3154,3031,3339,0
230000,2,0,0,0,0,-1,-1,26214,26504,20010,0,104160,0,2000,1067,0,104160,0,0,0
20000,2,4,3,2,2,2,2,16549,16002,16047,15492,16739,16320,0,600,0,1500,0,2000,1
120000,1,1,2,2,3,2,0,45755,46725,49653,48571,47664,48720,2000,4000,0,0,2000,2000,0
200000,2,0,0,0,0,0,0,190123,194059,194464,76223,77822,80598,8487,5105,3000,2828,4073,1794,0
50000,2,2,2,2,2,2,2,23043,24064,24981,25473,25857,26298,1700,1600,1200,1100,1000,0,1
160000,2,1,-2,-1,0,0,-2,0,0,6204,6204,0,0,0,6204,0,0,0,0,0
30000,2,0,0,0,0,0,0,22280,23671,24233,22893,3332,3400,1748,1310,490,67,68,0,0
20000,1,1,2,-1,-1,0,0,6274,5971,3980,9040,9040,0,0,4000,9040,0,0,17291,0
50000,2,0,0,0,-1,0,0,27966,28539,11597,6611,7349,7570,1267,1553,7511,1000,343,1000,0
150000,1,0,0,-1,-1,0,0,61606,61950,200,51099,24487,17624,5000,200,52399,5063,1500,2200,0
290000,2,-1,-1,-1,-1,-1,-1,6649,15819,10986,8184,14936,19573,15837,11584,8184,14936,19573,6309,0
90000,2,0,0,0,0,0,0,101106,96216,89964,29802,29174,26111,4208,4022,686,753,740,5034,0
350000,2,0,0,0,0,0,0,35420,38632,42499,46590,52606,59537,4000,5000,5000,7000,8000,10000,0
130000,1,0,0,0,0,0,0,114984,118641,119286,121377,123655,125917,5800,4400,4350,4500,4600,5000,0
170000,2,0,0,0,0,0,0,37772,38862,39914,40559,41953,42210,2000,2000,1610,2200,1600,1600,0
50000,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,2,0,0,0,0,0,0,73784,73815,53032,29086,93786,92728,3663,3426,1317,93276,3197,3185,0
30000,1,-1,-1,-1,-1,-2,-2,598,0,950,0,0,0,0,950,0,0,0,0,0
150000,1,2,2,2,2,2,2,144194,145889,146189,146838,148754,150746,6600,5300,5600,5500,5700,5500,1
100000,1,0,0,0,0,0,-1,31647,32935,32689,17246,3175,35311,2129,1686,1043,409,62380,945,0
70000,1,0,0,0,0,0,0,69900,67591,68338,26916,27480,28043,2506,1925,1000,997,1020,1100,0
200000,1,0,0,0,0,0,0,203533,204149,179350,152525,152765,152680,8870,7578,5700,5882,5799,5888,0
120000,2,1,-2,-2,-2,-1,-1,-200,-200,-200,0,700,1935,0,0,200,700,1935,0,0
110000,2,0,0,0,0,0,0,22514,23201,23914,24886,24903,25102,1378,1723,1695,1028,1056,907,0
50000,2,0,0,0,0,0,0,50051,46768,48124,48171,19401,19412,1754,2500,1781,2000,695,1000,0
30000,2,0,0,0,0,0,0,23819,15367,10159,9859,8360,4101,1553,1033,381,384,404,1297,0
360000,2,0,0,0,-2,-2,-2,17602,5986,-29,-1671,87329,89608,1030,37,1642,89000,3000,3000,0
160000,2,0,0,0,0,0,0,108799,110963,114975,115923,107621,110006,3972,5800,4431,3854,4121,4603,0
50000,1,0,0,0,0,0,0,48058,49348,41707,29358,29860,30461,2097,1456,1200,1100,1076,1200,0
190000,2,0,0,0,0,0,0,39468,33983,35042,35699,36410,38067,2151,1910,1558,1269,2209,123347,0
20000,2,0,0,0,0,0,0,18652,18506,18849,19917,19087,19588,1300,1500,1500,500,1380,385,0
50000,2,2,2,2,2,2,2,40669,43102,44313,45286,44256,47549,3424,2200,2000,0,4000,2300,1
50000,1,0,0,0,0,0,0,43226,19278,18403,19369,20094,17934,1300,1300,1300,1000,1000,1000,0
440000,1,0,0,0,0,0,0,58108,51013,48337,49532,53714,56818,2400,3000,2000,5000,4000,4000,0
120000,2,0,0,0,0,0,0,96342,97724,99131,100464,100380,101445,4500,4500,4500,3700,3679,4100,0
500000,1,-2,-1,0,0,0,0,5157,77667,94159,95209,97952,202991,77677,20000,3500,4371,107500,0,0
230000,2,0,0,0,0,0,0,204625,205816,205294,194263,212257,206084,15006,15026,15000,20000,15030,15030,0
390000,2,1,-1,-1,-1,-1,-1,0,5660,3730,9526,0,2680,5660,3730,9526,0,2680,200,0
200000,1,-1,-1,-1,0,0,-1,295,1130,12791,40341,9238,1017,1130,12791,28000,1000,2000,74179,0
160000,2,1,-1,0,0,0,-2,0,1000,2043,3133,0,0,1000,1043,1133,0,0,7482,0
390000,2,-2,-2,-2,-2,-1,-1,241,0,0,0,739,0,0,0,0,739,0,0,0
30000,2,2,0,0,0,0,0,21003,22309,23343,24336,24475,24643,1662,1696,1689,1016,893,1100,1
390000,2,-2,-2,-2,-2,-2,-2,-13,-13,-13,-13,-13,-13,0,0,0,0,0,13,0
70000,1,-2,-2,-2,-2,-2,-2,25856,13737,7716,25732,46671,26516,13737,7716,25740,46684,26516,56017,0
180000,2,-1,-1,-1,-1,-1,-1,3490,0,1112,10383,1980,2672,0,1112,10383,1980,2672,2197,0
290000,2,0,-1,-1,-1,-1,0,289002,1332,21429,2228,156721,157203,1343,21542,2239,156733,7219,17512,0
50000,2,2,0,0,0,0,0,48668,48554,45445,38551,28056,28310,4034,2000,5008,1000,2000,1000,1
30000,1,0,0,2,0,0,0,25724,29638,27000,27382,26876,28351,5300,0,1100,1000,2300,0,0
640000,2,0,0,0,0,0,-1,105423,133637,118372,33929,79807,19552,51644,30291,41,70128,19576,194014,0
100000,2,2,0,0,2,2,2,21117,22163,26789,26065,27615,28122,1400,5000,0,2300,1100,1300,1
360000,2,1,-1,-1,-2,-2,-2,-8,859,-820,-813,-2292,-2292,867,0,7,0,0,0,0
280000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,2,0,0,0,0,0,0,91141,93027,94925,96837,98894,100500,2635,2688,2718,2854,2500,0,0
180000,2,1,-1,0,0,-1,-1,0,3095,7843,13084,926,711,3095,5000,6022,2566,711,2419,0
20000,1,0,0,0,0,0,0,13896,12906,13983,10983,5400,0,2000,2500,2000,0,0,0,0
190000,1,0,0,0,0,0,0,185222,163336,157158,149423,115038,97756,5836,6358,5487,4038,3803,3042,0
490000,2,-1,-1,-1,-1,-1,0,4290,4738,2803,6027,10722,8452,4738,2803,6027,10722,6000,1139,0
280000,2,-2,-2,-2,-2,-2,-2,1558,0,940,0,699,0,0,940,0,699,0,399,0
180000,2,-1,-1,-2,-2,-1,-1,8000,0,0,0,600,0,0,0,0,600,0,0,0
90000,2,0,0,0,0,0,0,82901,64530,33550,34216,34933,35628,1544,3114,1223,1267,1275,1320,0
250000,2,0,-1,-1,-2,-2,-2,8769,990,0,0,955,8175,990,0,0,955,8200,2434,0
20000,2,-1,-1,-1,-1,-1,0,390,350,360,370,780,390,350,400,400,800,0,390,0
50000,1,0,0,0,0,0,0,48264,19142,18188,18397,18161,18383,1565,7240,795,1000,673,647,0
90000,2,1,2,2,2,2,2,85997,83779,88577,86365,91105,89347,0,7200,0,6200,24,3300,0
50000,2,0,0,0,0,0,0,37034,37698,37252,38254,38445,39273,1586,1624,1626,1377,1448,1399,0
140000,1,0,0,0,0,0,2,185948,170133,155737,140586,136641,117308,6088,5677,4797,15414,0,2330,0
180000,1,1,2,2,-2,-1,2,5265,5002,0,0,1378,978,0,0,0,1704,0,2690,0
30000,2,0,0,0,0,0,0,26958,26716,26679,22972,20152,11688,4000,5022,1232,820,286,237,0
290000,2,-2,-2,-2,-2,-2,-2,-4,-4,853,0,71,-73,0,857,0,71,0,14688,0
220000,1,0,0,0,0,0,-1,192815,208365,88004,31237,15980,529,20000,5003,3047,5000,1000,81000,0
130000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1,0,0,0,0,0,0,46436,41290,40251,15273,14229,15001,2300,2000,1000,1000,1000,1000,0
30000,1,0,0,-2,-1,0,0,27720,0,0,22015,22649,24583,0,0,22015,1000,2300,1200,0
50000,2,0,0,0,0,0,0,43724,45017,46106,28381,29546,29573,2000,2000,2000,2000,1000,1000,0
30000,1,0,0,2,0,0,0,18441,19936,20803,21655,22646,23764,1800,1500,1500,1500,1500,1500,0
20000,1,2,-1,0,0,0,0,390,18864,19499,19780,780,0,18864,1329,1000,0,0,0,0
200000,1,-1,-1,-1,-1,-1,-1,7429,24325,40258,15103,14079,20878,24325,40265,15159,14079,20878,26716,0
50000,1,0,0,0,0,0,0,13200,12930,12684,12050,11005,9952,1506,1521,1148,364,355,390,0
310000,2,0,0,0,0,0,0,313956,314859,307371,299501,217763,217659,11000,12500,11000,6600,7000,7493,0
250000,2,0,0,0,0,0,0,41075,31898,103675,91487,83374,67445,5000,94000,3000,7000,20006,30034,0
210000,2,-1,-1,-1,-1,-1,-1,1983,422,815,191,-174,472,422,815,191,0,646,1125,0
350000,2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1146,0,0,0,0,1146,54269,0
30000,2,3,2,2,2,2,2,9095,10297,9988,11708,11223,12079,1500,0,1892,0,1042,700,1
110000,1,2,2,2,2,2,2,58112,56620,60732,61938,63097,64492,0,5700,2800,2300,2600,2300,1
100000,2,0,0,0,0,0,0,4740,3584,3609,3381,3666,2233,2000,2000,2054,2000,0,975,0
20000,1,0,0,0,0,0,0,10103,11139,12106,12349,11420,11641,1205,1172,415,404,400,400,0
200000,2,0,0,0,0,0,0,288015,148160,98651,251331,255017,54705,4470,9746,155858,5869,1964,1938,0
40000,2,1,2,0,0,2,2,36890,36023,36993,38427,39875,39272,0,1989,2423,2000,0,1000,0
290000,2,0,0,0,0,0,0,232319,109791,106730,93882,91746,76547,5071,4539,3000,3500,3856,3000,0
20000,1,0,0,0,-2,-2,-2,19624,16972,0,0,0,0,1000,0,0,0,0,0,0
50000,1,0,0,-2,-2,-2,-2,30900,0,0,0,0,0,0,0,0,0,0,0,0
350000,2,3,2,2,2,2,2,314607,322032,327193,333278,340791,348006,14000,12000,13000,13000,13000,12200,1
150000,1,1,-2,-2,-2,-1,-1,0,-316,-632,-1264,316,782,0,0,0,1580,782,638,0
230000,1,0,0,0,0,0,0,105105,51584,44005,35161,24985,25176,2068,1894,1466,1018,1136,503,0
120000,2,1,-1,-1,-2,-2,-1,0,2228,0,0,0,672,2228,0,0,0,672,2507,0
140000,2,2,2,2,2,2,2,94903,96912,98015,99155,100979,99251,4400,3600,3600,3500,0,3470,1
80000,2,0,0,0,0,0,0,29322,28563,25443,28790,29929,23796,3000,3000,4000,1500,1000,2000,0
100000,2,0,0,0,0,0,-2,94713,97503,100138,99000,0,0,4366,5100,2000,0,0,0,0
230000,1,0,-1,-1,-1,-1,-1,4261,25,221,417,613,-191,1000,1000,1000,1000,0,0,0
200000,1,0,-1,-1,-1,-2,-2,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,0
50000,1,0,0,0,0,0,0,49259,47114,83908,18801,16494,19191,2500,3320,2000,1000,3000,1000,0
180000,2,-1,-1,-1,-1,-1,0,326,326,326,326,76465,79695,326,326,326,76465,5000,5000,0
40000,2,0,0,2,0,0,0,37423,40742,38582,39478,39620,38687,3967,0,1858,1500,5000,1605,0
120000,1,-1,-1,-1,-1,-1,-1,30000,0,10780,0,12000,0,0,10780,0,12000,0,1000,0
80000,2,0,0,0,0,-1,-1,22771,17047,11885,8254,5144,15365,1239,1435,1350,5144,15365,2250,0
500000,1,-1,0,-1,-1,-1,0,172041,70011,12976,34469,27425,28506,58761,13976,34828,28289,18175,17500,0
50000,1,-1,0,0,2,0,0,20258,22932,22265,23896,26514,28073,3000,0,2000,3000,2000,1500,0
100000,2,-1,-1,-1,-1,-1,-1,29449,55139,34181,12592,71340,32453,55139,34181,12592,71340,32453,37035,0
50000,2,1,2,2,2,0,0,27094,26365,29124,28357,28984,30012,0,3500,0,1100,1500,1100,0
50000,1,2,2,0,0,0,-1,61220,56388,53813,22667,23488,20022,9,2061,0,821,21414,703,1
120000,2,2,2,2,2,2,2,63700,65069,66450,67373,68186,68959,3000,3000,2600,2500,2000,3000,1
180000,2,0,0,0,0,0,0,127933,133279,127636,138164,142921,153691,15000,12000,20000,10000,20000,5000,0
140000,2,-1,0,0,0,0,0,9589,78122,79327,117859,120556,122894,70000,3100,40000,4600,4500,4800,0
160000,2,-2,-2,-1,-1,-1,-1,2992,1300,8899,6257,-1197,12151,1300,12038,10696,613,14262,0,0
20000,2,0,0,0,3,2,2,12029,13045,16024,15420,13929,11307,1224,3203,0,1000,0,2000,0
90000,2,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,34619,0
320000,2,-1,-1,-1,-1,-1,0,11910,4401,3345,1104,82434,82319,4445,3398,1104,82434,0,20895,0
60000,1,0,0,0,0,0,0,57041,58268,59568,61298,29587,27267,2148,2303,2669,1032,1000,1300,0
260000,2,2,2,2,0,0,0,258150,265961,258903,131150,214180,153755,20485,27,2914,159658,5592,5837,1
200000,1,0,0,0,0,0,-1,223147,211336,200691,136379,17000,36932,8376,8589,6137,2300,18649,616,0
310000,1,-2,-2,-2,-2,-2,-2,4040,4048,3959,205,3199,5104,4068,3964,205,3209,5109,1434,0
170000,2,0,0,0,0,0,0,71712,70194,43210,23096,23397,27817,3332,7770,5000,3000,5000,25000,0
150000,2,0,0,0,0,0,0,25849,26852,27882,28894,29313,29924,1735,1765,1777,1196,1233,1238,0
150000,2,0,0,0,0,0,0,6319,8190,6686,7686,4526,65839,2000,1000,1000,0,63300,11632,0
60000,1,-1,-1,0,-1,-1,0,480,1675,3630,578,4825,6200,1675,2500,578,4825,2000,2435,0
230000,1,-2,-2,-2,-2,-2,-2,392,4106,2562,6245,394,987,4114,2566,6286,394,989,3129,0
360000,2,-1,2,2,-1,-1,-1,1220,330,165,5773,3598,3598,170,0,5773,3598,3598,6208,0
70000,2,-1,-1,-1,-1,-1,-1,157,157,157,157,307,507,157,157,157,307,507,357,0
90000,2,0,-1,0,0,0,-1,3268,6745,3402,8652,5381,7190,6745,1131,5381,4,7190,0,0
210000,1,0,0,2,0,0,2,130868,138909,135322,136339,143681,140425,11760,0,4546,9524,2,4756,0
50000,1,0,0,0,0,0,0,47052,47874,40933,16603,16932,17287,1728,2856,1276,605,627,633,0
280000,2,0,0,0,0,0,0,183797,168402,161474,152092,145229,148602,6083,5913,5293,5126,5640,5119,0
180000,1,1,2,2,2,2,2,172505,166692,176869,347813,171041,181637,0,16000,6000,0,15000,7000,0
10000,1,1,-1,0,0,0,0,-2000,2475,4428,6368,9046,10000,4475,2000,2000,2780,2000,0,0
420000,2,0,0,0,0,-1,0,82235,67757,53524,-8318,96795,81523,3000,3000,182,123000,2740,2200,0
800000,1,-1,-1,-1,0,0,-1,7639,5552,64535,40814,12590,9339,11145,64657,131,247,9366,63482,0
430000,2,-2,-1,-1,-1,-1,-1,673,4549,7566,987,4870,975,4576,7642,990,4889,981,317,0
110000,1,0,0,2,2,2,2,39768,44333,43320,48236,49195,48253,5548,0,5651,1876,0,2000,0
280000,2,0,0,0,0,0,0,280323,284176,283680,273446,279458,269333,10505,10424,10047,10683,10073,9084,0
30000,1,0,0,0,0,0,0,6122,7160,8185,9286,9483,9780,1300,1300,1400,500,600,600,0
470000,1,0,0,0,0,0,0,163529,129341,106390,82181,79402,72121,4700,30002,20000,40000,35000,40000,0
50000,2,0,0,0,0,0,0,49971,51132,50608,37700,11325,9814,2303,2252,2498,372,500,365,0
50000,2,0,0,3,2,2,0,9532,14023,13513,14388,13862,14149,5000,0,1400,0,659,664,0
50000,2,2,2,2,3,2,2,19091,18487,22219,21520,20108,18207,0,4042,0,648,0,921,1
260000,2,0,0,0,0,0,0,136914,139380,140836,153026,156108,158893,7000,5188,15000,7500,7000,3000,0
410000,2,0,0,0,0,0,0,43719,44624,40881,39008,47638,27519,2626,2616,2617,20000,1012,511,0
240000,2,-1,0,0,0,-1,-1,5740,5639,3428,4634,4590,9675,1215,2000,2000,4590,9675,15000,0
200000,2,-1,-1,-1,0,0,-1,1662,2482,19272,22388,21105,3471,2482,19272,10004,10000,3471,13754,0
220000,2,0,0,0,0,0,0,14246,15601,17140,14131,15424,17345,2601,2140,2131,3424,2345,3385,0
50000,1,0,0,0,0,0,0,33346,33536,34923,37192,39341,27561,2000,3500,3000,3000,5000,5000,0
280000,2,0,0,0,0,0,0,28928,24266,20209,20395,18969,18381,1634,1649,1304,703,701,705,0
200000,2,1,-1,-1,-1,-1,-1,-2,758,998,668,9815,36870,760,1000,670,9852,40063,1049,0
80000,2,1,-1,-1,-2,-2,-2,0,7400,-600,-600,-600,-600,7400,0,0,0,0,0,0
30000,2,0,0,0,0,0,0,27922,25214,26755,23235,25008,26761,2000,2000,2000,2000,2000,822,0
30000,1,0,0,0,0,0,0,27880,29342,22974,24586,25675,30765,2000,1388,2000,1500,5541,0,0
310000,2,0,0,0,0,0,0,44592,40110,39805,36823,38987,32304,2000,1620,1332,2772,1500,1500,0
20000,2,0,0,0,0,0,0,2909,3537,4120,3802,3484,3152,1224,1197,269,269,261,227,0
170000,2,0,0,-1,0,0,0,100849,100000,10274,16446,16578,20487,2000,10274,6446,332,10487,5000,0
80000,2,-2,-2,-2,-2,-2,-2,0,0,988,0,0,0,0,988,0,0,0,0,0
360000,2,-2,-2,-2,-2,-2,-2,0,0,3240,1943,0,0,0,3240,1943,0,0,0,0
110000,2,0,0,2,0,0,0,46633,49569,42867,43875,45036,46319,4029,0,2000,2000,2180,2000,0
50000,2,0,0,0,-1,0,0,4793,3594,0,5369,3746,9408,3000,0,5369,0,9000,10000,0
290000,1,-1,-1,-1,-1,-1,0,3137,7999,2948,-6097,11037,17834,8042,2980,2777,17941,10002,10000,0
100000,1,0,0,0,0,0,0,40810,42653,42351,43011,43011,28947,2502,1200,860,0,579,0,0
120000,2,-2,-2,-1,0,0,0,10415,7172,110688,100552,89147,88388,5771,120055,5073,3508,3707,3016,0
450000,1,-1,-1,-1,-1,-2,-2,5000,5000,5000,0,0,0,5000,5000,0,0,0,0,0
140000,2,0,0,0,0,0,0,136276,139504,140262,138958,136898,141634,7000,6000,7000,5000,10700,4600,0
120000,1,-1,-1,-1,-2,-1,-1,2382,884,0,0,10446,0,884,0,0,10446,0,0,0
10000,1,3,2,2,7,7,7,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,1
330000,1,-1,-1,-1,-1,-2,-2,8447,-1,176,0,0,0,0,177,0,0,0,0,0
30000,1,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1
120000,2,-1,-1,-1,-1,-1,-1,776,1616,776,776,776,776,1616,776,776,776,776,776,0
160000,1,1,-2,-2,-2,-1,-1,0,0,0,0,4816,0,0,0,0,4816,0,0,0
210000,2,-1,-1,-1,-2,-2,-2,4868,13118,16114,3353,10775,2938,13174,16114,3353,10775,3000,16520,0
200000,2,2,0,0,0,0,0,188553,192100,126343,125700,126448,81008,8011,5203,4000,5000,3001,3000,1
110000,1,0,0,0,0,0,0,72897,72755,71698,72418,72293,73954,3290,3200,2700,2800,3000,2650,0
60000,2,1,2,0,0,0,2,20544,19921,20993,21736,23172,22661,0,1700,1400,1800,0,1800,0
480000,1,-1,-1,-1,-1,0,0,10668,-2,454,150198,143388,157758,0,456,150244,2915,24550,100,0
30000,1,0,0,0,0,0,0,29234,29383,29851,29978,29378,29230,2000,2000,2000,1200,1500,3000,0
50000,1,0,0,0,0,0,0,48341,47465,47942,48418,49530,28085,2068,1545,1171,1658,1321,0,0
130000,1,0,0,-1,-1,2,0,9700,0,72,10458,10149,11805,0,72,10458,0,2000,1230,0
360000,1,-1,-1,-1,-1,-1,-1,59,4465,300,966,1730,0,4465,300,966,1730,0,969,0
300000,1,-1,-1,-1,0,0,0,3016,-2659,40996,41513,38303,36352,0,43655,1752,937,916,1122,0
160000,2,-2,-2,-2,-2,-2,-2,0,0,0,1468,0,0,0,0,1468,0,0,0,0
100000,2,2,2,2,2,2,2,47243,48294,49213,49827,51005,53142,2000,1900,1600,2000,3000,0,1
160000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1404,0
80000,2,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,5000,5000,3000,0,1500,4473,0
90000,2,-1,-1,-1,-1,-1,-1,1160,4701,13878,6556,2947,4808,4701,13882,6556,2947,4808,3131,0
130000,1,0,0,0,0,-2,-2,26528,22567,23167,0,0,0,1400,1000,0,0,0,0,0
80000,2,-1,0,0,0,0,0,7111,12774,16817,15274,20043,13318,6500,5000,4025,8000,5000,2000,0
50000,2,0,0,0,0,-1,2,46940,48372,48184,3736,2003,380,2188,1000,75,2003,0,0,0
110000,2,0,0,2,2,0,0,9334,108868,96998,94480,90860,85529,100082,4200,0,3000,3140,4900,0
280000,2,0,0,0,0,0,0,262579,235354,199360,193888,193132,188016,6453,6000,5334,5397,5400,5894,0
310000,2,-2,-2,-2,-2,-2,-2,2729,0,0,0,0,343,0,0,0,0,343,410,0
130000,1,0,0,0,0,0,0,4536,5616,6455,6791,6991,0,1161,1000,336,200,0,0,0
360000,1,0,0,0,-1,0,0,18454,16419,12932,91329,82929,70047,6028,6032,99578,2507,5376,2000,0
30000,1,2,2,2,2,2,2,26343,27127,26393,29646,30390,29755,1500,0,3712,1363,0,1141,1
230000,2,0,0,0,0,0,0,64992,56763,58020,59580,59224,61867,2500,2500,3000,2000,4000,2000,0
340000,2,0,0,0,0,0,0,351828,280067,259651,243094,223907,216912,30076,25118,20085,10041,8184,6626,0
230000,2,-2,-1,2,-1,0,-1,-10,1732,476,3157,340,769,2122,0,3157,0,769,1265,0
200000,2,-2,-2,-2,-2,-2,-2,86,7024,1466,1466,479,2448,7066,1473,1473,486,3442,12,0
60000,2,0,0,0,0,0,0,58264,57923,58987,17350,17937,17298,3200,3000,800,1000,1000,1000,0
290000,1,0,-1,-1,-1,0,0,302396,2000,2208,105145,106511,108228,2000,2604,215917,3685,3700,3786,0
50000,1,0,0,0,0,0,3,21316,23038,24720,26370,29332,28574,2375,2375,2375,3547,0,0,0
